OrderID,FinalProductPN,Quantity,Deadline,Type,SplitDelivery,SplitPeriod,Revenue,CustomerPriority
571,6782-1401-0002,152.0,89,S,1,0,1,1
572,6782-1401-0103,450.0,89,S,1,0,1,1
575,6782-1902-7107,384.0,89,S,1,0,1,1
576,6782-1401-0002,261.0,89,S,1,0,1,1
577,6782-1401-0002,384.0,89,S,1,0,1,1
578,6782-1401-0002,450.0,89,S,1,0,1,1
580,6782-1401-0103,261.0,89,S,1,0,1,1
581,6782-1401-0103,152.0,89,S,1,0,1,1
582,6782-1401-0103,384.0,89,S,1,0,1,1
583,6934-1802-8104,30.0,91,S,1,0,1,1
585,6782-1401-0103,2000.0,91,S,1,0,1,1
586,6782-1401-0002,2000.0,91,S,1,0,1,1
587,6782-1401-0103,96.0,92,S,1,0,1,1
588,6782-1401-0002,96.0,92,S,1,0,1,1
589,6023-1900-1500,500.0,92,S,1,0,1,1
593,6023-1701-0007,400.0,95,S,1,0,1,1
594,6782-1401-0002,96.0,96,S,1,0,1,1
595,6782-1401-0103,96.0,96,S,1,0,1,1
598,6782-1401-0002,200.0,98,S,1,0,1,1
599,6782-1401-0002,160.0,98,S,1,0,1,1
600,6782-1401-0002,96.0,98,S,1,0,1,1
601,6782-1401-0103,200.0,98,S,1,0,1,1
602,6782-1401-0103,160.0,98,S,1,0,1,1
606,6782-1401-0103,96.0,98,S,1,0,1,1
607,6023-1701-0007,2000.0,99,S,1,0,1,1
608,6023-1702-0404,1000.0,99,S,1,0,1,1
610,6782-1401-0103,96.0,99,S,1,0,1,1
613,6023-1702-2904,150.0,99,S,1,0,1,1
614,6782-1401-0002,96.0,99,S,1,0,1,1
615,6023-1800-5602,30.0,100,S,1,0,1,1
617,6023-1701-0007,1600.0,103,S,1,0,1,1
619,6050-1700-0008,500.0,104,S,1,0,1,1
620,6050-1700-0008,500.0,104,S,1,0,1,1
621,6761-1903-0303,5000.0,107,S,1,0,1,1
622,6023-1701-0007,500.0,107,S,1,0,1,1
623,6761-1901-2801,5000.0,107,S,1,0,1,1
624,6782-1401-0002,312.0,108,S,1,0,1,1
625,6782-1401-0103,336.0,108,S,1,0,1,1
629,6023-1702-0404,400.0,109,S,1,0,1,1
630,6050-1700-0008,350.0,110,S,1,0,1,1
632,6050-1700-0008,100.0,112,S,1,0,1,1
634,6782-1401-0002,498.0,113,S,1,0,1,1
636,6782-1401-0103,498.0,113,S,1,0,1,1
638,6023-1702-0404,1100.0,118,S,1,0,1,1
640,6782-1902-7207,384.0,119,S,1,0,1,1
642,6782-1401-0103,384.0,119,S,1,0,1,1
643,6782-1401-0002,384.0,119,S,1,0,1,1
645,6782-1401-0002,96.0,121,S,1,0,1,1
646,6782-1401-0103,96.0,121,S,1,0,1,1
648,6023-1800-5602,50.0,122,S,1,0,1,1
649,6023-1900-1500,500.0,122,S,1,0,1,1
652,6782-1401-0103,96.0,123,S,1,0,1,1
653,6782-1401-0103,96.0,123,S,1,0,1,1
654,6782-1401-0002,96.0,123,S,1,0,1,1
655,6782-1401-0002,96.0,123,S,1,0,1,1
656,6023-1702-2904,150.0,124,S,1,0,1,1
657,6050-1700-0008,500.0,127,S,1,0,1,1
658,6050-1700-0008,300.0,127,S,1,0,1,1
659,6050-1700-0008,500.0,127,S,1,0,1,1
660,6782-1401-0002,96.0,128,S,1,0,1,1
661,6782-1401-0002,156.0,128,S,1,0,1,1
662,6782-1401-0002,312.0,128,S,1,0,1,1
663,6782-1401-0002,96.0,128,S,1,0,1,1
664,6782-1401-0002,256.0,128,S,1,0,1,1
665,6782-1401-0103,256.0,128,S,1,0,1,1
666,6782-1401-0103,336.0,128,S,1,0,1,1
667,6782-1401-0103,96.0,128,S,1,0,1,1
673,6782-1401-0103,156.0,128,S,1,0,1,1
674,6782-1401-0103,96.0,128,S,1,0,1,1
676,6934-1802-8104,30.0,131,S,1,0,1,1
677,6050-1700-0008,350.0,132,S,1,0,1,1
678,6782-1401-0002,100.0,133,S,1,0,1,1
681,6782-1401-0103,100.0,133,S,1,0,1,1
682,6782-1401-0103,96.0,134,S,1,0,1,1
683,6023-1701-0007,2000.0,134,S,1,0,1,1
684,6782-1401-0002,96.0,134,S,1,0,1,1
687,6782-1401-0002,96.0,135,S,1,0,1,1
688,6782-1902-7107,96.0,135,S,1,0,1,1
691,6782-1401-0103,96.0,135,S,1,0,1,1
692,6782-1401-0103,96.0,135,S,1,0,1,1
693,6782-1401-0002,96.0,135,S,1,0,1,1
694,6934-1802-8104,30.0,136,S,1,0,1,1
695,6782-1401-0002,270.0,138,S,1,0,1,1
696,6782-1401-0103,270.0,138,S,1,0,1,1
698,6782-1902-7207,384.0,139,S,1,0,1,1
701,6782-1401-0103,384.0,139,S,1,0,1,1
702,6782-1401-0002,384.0,139,S,1,0,1,1
703,6782-1401-0103,894.0,141,S,1,0,1,1
704,6782-1401-0002,894.0,141,S,1,0,1,1
705,6934-1802-8104,30.0,141,S,1,0,1,1
707,6023-1702-0404,1500.0,142,S,1,0,1,1
708,6023-1702-2904,150.0,144,S,1,0,1,1
710,6782-1401-0002,300.0,146,S,1,0,1,1
711,6782-1401-0103,300.0,146,S,1,0,1,1
713,6934-1802-8104,30.0,146,S,1,0,1,1
714,6782-1401-0002,96.0,147,S,1,0,1,1
715,6782-1401-0002,96.0,147,S,1,0,1,1
716,6782-1401-0103,96.0,147,S,1,0,1,1
717,6782-1401-0103,96.0,147,S,1,0,1,1
720,6782-1401-0002,618.0,150,S,1,0,1,1
721,6782-1401-0103,618.0,150,S,1,0,1,1
723,6934-1802-8104,30.0,151,S,1,0,1,1
724,6023-1701-0007,2000.0,152,S,1,0,1,1
725,6782-1401-0103,336.0,153,S,1,0,1,1
726,6782-1401-0002,312.0,153,S,1,0,1,1
727,6782-1401-0103,146.0,154,S,1,0,1,1
728,6782-1401-0002,146.0,154,S,1,0,1,1
731,6782-1401-0002,96.0,155,S,1,0,1,1
732,6782-1401-0002,192.0,155,S,1,0,1,1
733,6023-1702-2904,150.0,155,S,1,0,1,1
734,6782-1401-0002,96.0,155,S,1,0,1,1
735,6782-1401-0103,192.0,155,S,1,0,1,1
737,6782-1401-0103,96.0,155,S,1,0,1,1
739,6782-1902-7207,192.0,155,S,1,0,1,1
740,6782-1902-7107,96.0,155,S,1,0,1,1
741,6782-1401-0103,96.0,155,S,1,0,1,1
742,6934-1802-8104,30.0,156,S,1,0,1,1
744,6782-1401-0103,106.0,157,S,1,0,1,1
745,6782-1401-0002,106.0,157,S,1,0,1,1
748,6934-1802-8104,30.0,161,S,1,0,1,1
749,6023-1702-0404,1500.0,163,S,1,0,1,1
750,6934-1802-8104,30.0,166,S,1,0,1,1
751,6782-1401-0002,96.0,167,S,1,0,1,1
754,6782-1401-0103,96.0,167,S,1,0,1,1
758,6782-1401-0103,96.0,168,S,1,0,1,1
759,6782-1401-0002,179.0,168,S,1,0,1,1
760,6782-1401-0002,96.0,168,S,1,0,1,1
762,6782-1401-0103,96.0,169,S,1,0,1,1
763,6782-1401-0002,96.0,169,S,1,0,1,1
764,6782-1401-0002,96.0,171,S,1,0,1,1
765,6782-1401-0103,96.0,171,S,1,0,1,1
767,6934-1802-8104,30.0,171,S,1,0,1,1
768,6782-1401-0103,336.0,173,S,1,0,1,1
770,6934-1802-8104,30.0,176,S,1,0,1,1
772,6782-1401-0002,300.0,177,S,1,0,1,1
773,6782-1401-0103,300.0,177,S,1,0,1,1
775,6782-1401-0103,96.0,179,S,1,0,1,1
777,6782-1401-0002,96.0,179,S,1,0,1,1
778,6782-1401-0002,491.0,179,S,1,0,1,1
779,6782-1401-0103,491.0,179,S,1,0,1,1
780,6934-1802-8104,30.0,181,S,1,0,1,1
781,6782-1401-0002,128.0,183,S,1,0,1,1
782,6782-1401-0103,128.0,183,S,1,0,1,1
784,6782-1401-0002,96.0,184,S,1,0,1,1
785,6782-1401-0103,96.0,184,S,1,0,1,1
788,6934-1802-8104,30.0,186,S,1,0,1,1
789,6782-1401-0002,514.0,188,S,1,0,1,1
790,6782-1401-0002,215.0,188,S,1,0,1,1
791,6782-1401-0002,97.0,188,S,1,0,1,1
794,6782-1401-0103,97.0,188,S,1,0,1,1
796,6782-1401-0103,514.0,188,S,1,0,1,1
797,6782-1401-0103,215.0,188,S,1,0,1,1
798,6934-1802-8104,30.0,191,S,1,0,1,1
799,6782-1401-0002,312.0,193,S,1,0,1,1
800,6782-1401-0103,336.0,193,S,1,0,1,1
803,6782-1401-0103,96.0,194,S,1,0,1,1
804,6782-1401-0002,96.0,194,S,1,0,1,1
805,6782-1401-0002,96.0,194,S,1,0,1,1
806,6782-1401-0002,239.0,194,S,1,0,1,1
807,6782-1401-0103,96.0,194,S,1,0,1,1
808,6782-1401-0103,239.0,194,S,1,0,1,1
812,6782-1401-0002,96.0,195,S,1,0,1,1
813,6782-1401-0103,96.0,195,S,1,0,1,1
815,6782-1401-0103,96.0,197,S,1,0,1,1
816,6782-1401-0002,96.0,197,S,1,0,1,1
817,6782-1401-0002,96.0,197,S,1,0,1,1
822,6782-1401-0103,96.0,197,S,1,0,1,1
825,6782-1401-0103,142.0,204,S,1,0,1,1
826,6782-1401-0002,142.0,204,S,1,0,1,1
827,6782-1401-0002,97.0,205,S,1,0,1,1
828,6782-1401-0103,97.0,205,S,1,0,1,1
831,6782-1401-0002,96.0,208,S,1,0,1,1
832,6782-1401-0103,96.0,208,S,1,0,1,1
835,6782-1401-0103,96.0,209,S,1,0,1,1
837,6782-1401-0002,96.0,209,S,1,0,1,1
840,6782-1401-0002,300.0,211,S,1,0,1,1
841,6782-1401-0103,300.0,211,S,1,0,1,1
842,6782-1401-0002,514.0,216,S,1,0,1,1
843,6782-1401-0103,514.0,216,S,1,0,1,1
845,6782-1401-0103,261.0,217,S,1,0,1,1
846,6782-1401-0002,122.0,217,S,1,0,1,1
847,6761-2000-1800,400.0,217,S,1,0,1,1
849,6782-1401-0002,96.0,217,S,1,0,1,1
850,6782-1401-0002,261.0,217,S,1,0,1,1
851,6782-1401-0002,96.0,217,S,1,0,1,1
852,6782-1401-0103,96.0,217,S,1,0,1,1
853,6782-1401-0103,96.0,217,S,1,0,1,1
854,6782-1401-0103,122.0,217,S,1,0,1,1
858,6782-1401-0103,672.0,218,S,1,0,1,1
859,6782-1401-0002,816.0,218,S,1,0,1,1
860,6782-1401-0103,96.0,222,S,1,0,1,1
862,6782-1401-0002,96.0,222,S,1,0,1,1
863,6782-1401-0103,96.0,228,S,1,0,1,1
865,6782-1401-0002,96.0,228,S,1,0,1,1
869,6782-1401-0103,116.0,230,S,1,0,1,1
870,6782-1401-0103,96.0,230,S,1,0,1,1
871,6782-1401-0002,96.0,230,S,1,0,1,1
872,6782-1401-0002,116.0,230,S,1,0,1,1
873,6782-1401-0002,227.0,230,S,1,0,1,1
874,6782-1401-0103,227.0,230,S,1,0,1,1
875,6782-1401-0002,300.0,231,S,1,0,1,1
876,6782-1401-0103,300.0,231,S,1,0,1,1
877,6782-1401-0002,96.0,231,S,1,0,1,1
878,6782-1401-0103,96.0,231,S,1,0,1,1
881,6782-1401-0002,507.0,237,S,1,0,1,1
882,6782-1401-0103,507.0,237,S,1,0,1,1
884,6782-1401-0002,96.0,239,S,1,0,1,1
885,6782-1401-0103,96.0,239,S,1,0,1,1
887,6782-1401-0103,96.0,242,S,1,0,1,1
888,6782-1401-0002,96.0,242,S,1,0,1,1
890,6782-1401-0103,96.0,247,S,1,0,1,1
892,6782-1401-0103,265.0,247,S,1,0,1,1
893,6782-1401-0002,96.0,247,S,1,0,1,1
894,6782-1401-0002,265.0,247,S,1,0,1,1
897,6782-1401-0002,152.0,247,S,1,0,1,1
898,6782-1401-0103,152.0,247,S,1,0,1,1
900,6782-1401-0002,512.0,253,S,1,0,1,1
901,6782-1401-0103,512.0,253,S,1,0,1,1
903,6782-1401-0103,96.0,254,S,1,0,1,1
905,6782-1401-0002,96.0,254,S,1,0,1,1
906,6782-1401-0002,96.0,257,S,1,0,1,1
907,6782-1401-0103,96.0,257,S,1,0,1,1
911,6782-1401-0002,96.0,262,S,1,0,1,1
912,6782-1401-0103,96.0,262,S,1,0,1,1
913,6782-1401-0103,96.0,266,S,1,0,1,1
915,6782-1401-0103,142.0,266,S,1,0,1,1
917,6782-1401-0002,96.0,266,S,1,0,1,1
918,6782-1401-0002,142.0,266,S,1,0,1,1
919,6782-1401-0002,217.0,266,S,1,0,1,1
920,6782-1401-0103,217.0,266,S,1,0,1,1
922,6782-1401-0002,502.0,268,S,1,0,1,1
923,6782-1401-0103,502.0,268,S,1,0,1,1
931,6023-1800-5602,50.0,153,F,1,0,1,1
932,6023-1800-5602,50.0,175,F,1,0,1,1
933,6023-1800-5602,30.0,196,F,1,0,1,1
934,6043-1900-2702,200.0,22,F,1,0,1,1
937,6045-1903-0101,51.0,87,F,1,0,1,1
938,6045-1903-3602,375.0,22,F,1,0,1,1
939,6045-1903-5000,307.0,22,F,1,0,1,1
940,6045-1903-5102,675.0,22,F,1,0,1,1
941,6045-1903-5102,946.0,44,F,1,0,1,1
942,6045-1903-5201,150.0,22,F,1,0,1,1
943,6045-1903-5301,23.0,65,F,1,0,1,1
944,6045-1903-5501,150.0,22,F,1,0,1,1
945,6045-1903-9001,300.0,22,F,1,0,1,1
946,6045-1904-5500,334.0,22,F,1,0,1,1
947,6045-1904-5500,334.0,65,F,1,0,1,1
948,6045-1904-5500,334.0,110,F,1,0,1,1
949,6045-1904-5500,329.0,131,F,1,0,1,1
950,6045-2000-3903,125.0,44,F,1,0,1,1
951,6045-2000-3903,125.0,87,F,1,0,1,1
952,6045-2000-3903,125.0,131,F,1,0,1,1
953,6045-2000-3903,125.0,175,F,1,0,1,1
954,6045-2000-3903,125.0,219,F,1,0,1,1
955,6045-2000-3903,125.0,240,F,1,0,1,1
956,6045-2000-4401,440.0,44,F,1,0,1,1
957,6045-2000-4401,100.0,87,F,1,0,1,1
959,6047-1800-0003,1823.0,44,F,1,0,1,1
960,6047-1800-0003,1900.0,65,F,1,0,1,1
961,6047-1800-0003,1123.0,87,F,1,0,1,1
962,6047-1800-0003,1948.0,110,F,1,0,1,1
963,6047-1800-0003,1284.0,131,F,1,0,1,1
964,6047-1800-0003,1338.0,153,F,1,0,1,1
965,6047-1800-0003,1410.0,175,F,1,0,1,1
966,6047-1800-0003,1167.0,196,F,1,0,1,1
967,6047-1800-0003,1537.0,219,F,1,0,1,1
968,6047-1800-0003,1695.0,240,F,1,0,1,1
969,6047-1800-0603,844.0,22,F,1,0,1,1
970,6047-1800-0603,540.0,44,F,1,0,1,1
971,6047-1800-0603,709.0,65,F,1,0,1,1
972,6047-1800-0603,515.0,110,F,1,0,1,1
973,6047-1800-0603,515.0,131,F,1,0,1,1
974,6047-1800-0603,515.0,175,F,1,0,1,1
975,6047-1800-0603,515.0,219,F,1,0,1,1
987,6047-1800-7903,248.0,22,F,1,0,1,1
988,6047-1800-7903,211.0,44,F,1,0,1,1
989,6047-1800-7903,196.0,65,F,1,0,1,1
990,6047-1800-7903,153.0,87,F,1,0,1,1
991,6047-1800-7903,413.0,110,F,1,0,1,1
992,6047-1800-7903,86.0,131,F,1,0,1,1
993,6047-1800-7903,224.0,153,F,1,0,1,1
994,6047-1800-7903,183.0,175,F,1,0,1,1
995,6047-1800-7903,148.0,196,F,1,0,1,1
996,6047-1800-7903,166.0,219,F,1,0,1,1
997,6047-1800-7903,269.0,240,F,1,0,1,1
1009,6050-1700-0303,100.0,22,F,1,0,1,1
1010,6050-1700-0303,1250.0,44,F,1,0,1,1
1011,6050-1700-0303,1000.0,65,F,1,0,1,1
1012,6050-1700-0303,1000.0,87,F,1,0,1,1
1013,6050-1700-0303,994.0,110,F,1,0,1,1
1014,6050-1700-0303,1000.0,131,F,1,0,1,1
1015,6050-1700-0303,1000.0,153,F,1,0,1,1
1016,6050-1900-0003,500.0,87,F,1,0,1,1
1017,6050-1900-1202,500.0,65,F,1,0,1,1
1018,6050-1900-2401,500.0,65,F,1,0,1,1
1019,6298-1100-0610,220.0,22,F,1,0,1,1
1020,6298-1100-0610,600.0,44,F,1,0,1,1
1021,6298-1100-0611,4320.0,22,F,1,0,1,1
1022,6298-1100-0611,3240.0,44,F,1,0,1,1
1023,6298-1100-0611,2480.0,65,F,1,0,1,1
1024,6298-1100-0611,1080.0,87,F,1,0,1,1
1025,6298-1200-2808,900.0,44,F,1,0,1,1
1026,6298-1200-2808,900.0,65,F,1,0,1,1
1027,6298-1200-2808,600.0,87,F,1,0,1,1
1028,6298-1200-2808,600.0,110,F,1,0,1,1
1029,6298-1200-2808,900.0,131,F,1,0,1,1
1030,6298-1200-2808,900.0,153,F,1,0,1,1
1031,6298-1200-2808,900.0,175,F,1,0,1,1
1032,6298-1200-2808,900.0,196,F,1,0,1,1
1033,6298-1200-2808,900.0,219,F,1,0,1,1
1034,6298-1200-2808,900.0,240,F,1,0,1,1
1035,6298-1200-2808,900.0,260,F,1,0,1,1
1036,6298-1200-4404,600.0,65,F,1,0,1,1
1037,6298-1200-4404,600.0,87,F,1,0,1,1
1038,6298-1200-4404,600.0,110,F,1,0,1,1
1039,6298-1200-4404,600.0,131,F,1,0,1,1
1040,6298-1200-4404,600.0,153,F,1,0,1,1
1041,6298-1200-4404,600.0,175,F,1,0,1,1
1042,6298-1200-4404,600.0,196,F,1,0,1,1
1043,6298-1400-7005,1142.0,44,F,1,0,1,1
1044,6298-1400-7005,1618.0,65,F,1,0,1,1
1045,6298-1400-7005,1080.0,87,F,1,0,1,1
1046,6298-1400-7005,1080.0,110,F,1,0,1,1
1047,6298-1400-7005,1080.0,131,F,1,0,1,1
1048,6298-1400-7005,1080.0,153,F,1,0,1,1
1049,6298-1400-7005,1080.0,175,F,1,0,1,1
1050,6298-1700-5902,600.0,65,F,1,0,1,1
1051,6298-1700-5902,600.0,87,F,1,0,1,1
1052,6298-1700-5902,600.0,110,F,1,0,1,1
1053,6298-1700-5902,1200.0,131,F,1,0,1,1
1054,6298-1700-5902,1200.0,153,F,1,0,1,1
1055,6298-1700-5902,600.0,175,F,1,0,1,1
1056,6298-1700-5902,600.0,196,F,1,0,1,1
1057,6298-1700-5902,600.0,219,F,1,0,1,1
1058,6298-1700-5902,600.0,240,F,1,0,1,1
1059,6298-1700-5902,600.0,260,F,1,0,1,1
1060,6298-1701-5704,240.0,44,F,1,0,1,1
1061,6298-1701-5704,120.0,65,F,1,0,1,1
1062,6298-1701-5704,849.0,87,F,1,0,1,1
1063,6298-1701-5705,2003.0,22,F,1,0,1,1
1064,6298-1701-5705,2160.0,44,F,1,0,1,1
1065,6298-1701-5705,2160.0,65,F,1,0,1,1
1066,6298-1701-5705,2160.0,87,F,1,0,1,1
1067,6298-1701-5705,2160.0,110,F,1,0,1,1
1068,6298-1701-5705,2160.0,131,F,1,0,1,1
1069,6298-1701-5705,2160.0,153,F,1,0,1,1
1070,6298-1701-5705,2160.0,175,F,1,0,1,1
1071,6298-1701-5705,4445.0,196,F,1,0,1,1
1072,6318-1200-0610,12.0,87,F,1,0,1,1
1073,6318-1200-4602,300.0,65,F,1,0,1,1
1074,6318-1200-4602,316.0,87,F,1,0,1,1
1075,6318-1200-4602,300.0,110,F,1,0,1,1
1076,6318-1500-4007,336.0,44,F,1,0,1,1
1077,6318-1500-4007,672.0,65,F,1,0,1,1
1078,6318-1500-4007,336.0,87,F,1,0,1,1
1079,6318-1500-4007,336.0,110,F,1,0,1,1
1080,6318-1500-4007,336.0,131,F,1,0,1,1
1081,6318-1500-4007,336.0,153,F,1,0,1,1
1082,6318-1500-4007,336.0,175,F,1,0,1,1
1083,6318-1700-2607,600.0,44,F,1,0,1,1
1084,6318-1700-2607,468.0,65,F,1,0,1,1
1085,6318-1700-2607,600.0,87,F,1,0,1,1
1086,6318-1700-2607,600.0,110,F,1,0,1,1
1087,6318-1700-2607,300.0,131,F,1,0,1,1
1088,6318-1700-2607,300.0,153,F,1,0,1,1
1089,6318-1700-2607,300.0,175,F,1,0,1,1
1090,6318-1700-2607,341.0,196,F,1,0,1,1
1091,6318-1701-8407,50.0,22,F,1,0,1,1
1092,6318-1701-8407,50.0,44,F,1,0,1,1
1093,6318-1701-8407,50.0,65,F,1,0,1,1
1094,6318-1701-8407,50.0,87,F,1,0,1,1
1095,6318-1701-8407,43.0,110,F,1,0,1,1
1096,6318-1701-8407,50.0,131,F,1,0,1,1
1097,6318-1701-8407,50.0,153,F,1,0,1,1
1098,6318-1701-8407,50.0,175,F,1,0,1,1
1099,6318-1800-2804,800.0,22,F,1,0,1,1
1100,6318-1800-2804,800.0,44,F,1,0,1,1
1101,6318-1800-2804,800.0,65,F,1,0,1,1
1102,6318-1800-2804,1600.0,87,F,1,0,1,1
1103,6318-1800-2804,800.0,110,F,1,0,1,1
1104,6318-1800-2804,800.0,131,F,1,0,1,1
1105,6318-1800-2804,800.0,153,F,1,0,1,1
1106,6318-1800-2804,1000.0,175,F,1,0,1,1
1107,6337-0600-5602,250.0,44,F,1,0,1,1
1108,6337-0600-5602,250.0,175,F,1,0,1,1
1109,6337-1000-0012,1120.0,44,F,1,0,1,1
1110,6337-1000-0012,1120.0,110,F,1,0,1,1
1111,6337-1000-0012,1120.0,153,F,1,0,1,1
1112,6337-1200-0604,252.0,65,F,1,0,1,1
1113,6337-1200-8505,700.0,44,F,1,0,1,1
1114,6337-1200-8505,700.0,87,F,1,0,1,1
1115,6337-1200-8505,700.0,131,F,1,0,1,1
1116,6337-1200-8505,700.0,153,F,1,0,1,1
1117,6337-1200-8505,700.0,196,F,1,0,1,1
1118,6337-1300-2501,500.0,22,F,1,0,1,1
1119,6337-1300-2501,500.0,44,F,1,0,1,1
1120,6337-1300-2501,500.0,65,F,1,0,1,1
1121,6337-1300-2501,500.0,87,F,1,0,1,1
1122,6337-1300-2501,500.0,110,F,1,0,1,1
1123,6337-1300-2501,500.0,131,F,1,0,1,1
1124,6337-1300-2501,500.0,153,F,1,0,1,1
1125,6337-1300-2501,252.0,175,F,1,0,1,1
1126,6337-1400-0622,500.0,65,F,1,0,1,1
1127,6337-1400-0622,300.0,110,F,1,0,1,1
1128,6337-1400-0622,300.0,131,F,1,0,1,1
1129,6337-1400-0622,300.0,153,F,1,0,1,1
1130,6337-1400-0622,300.0,175,F,1,0,1,1
1131,6337-1400-0622,300.0,196,F,1,0,1,1
1132,6337-1400-0622,1657.0,219,F,1,0,1,1
1133,6337-1600-0206,400.0,22,F,1,0,1,1
1134,6337-1600-0206,200.0,44,F,1,0,1,1
1135,6337-1600-0206,200.0,110,F,1,0,1,1
1136,6337-1600-0206,200.0,175,F,1,0,1,1
1137,6337-1600-2217,168.0,65,F,1,0,1,1
1138,6337-1600-2217,56.0,87,F,1,0,1,1
1139,6337-1600-2217,224.0,110,F,1,0,1,1
1140,6337-1600-2217,224.0,131,F,1,0,1,1
1141,6337-1600-2217,112.0,153,F,1,0,1,1
1142,6337-1600-2217,224.0,175,F,1,0,1,1
1143,6337-1600-2217,56.0,196,F,1,0,1,1
1144,6337-1600-2217,1602.0,219,F,1,0,1,1
1145,6337-1700-2301,200.0,65,F,1,0,1,1
1146,6337-1700-5601,3000.0,22,F,1,0,1,1
1147,6337-1700-5601,2000.0,65,F,1,0,1,1
1148,6337-1700-7602,1000.0,22,F,1,0,1,1
1149,6337-1700-7602,1000.0,44,F,1,0,1,1
1150,6337-1700-7602,1000.0,65,F,1,0,1,1
1151,6337-1700-7602,1000.0,110,F,1,0,1,1
1152,6337-1700-7602,1000.0,175,F,1,0,1,1
1153,6337-1800-2606,200.0,22,F,1,0,1,1
1154,6337-1800-2606,200.0,44,F,1,0,1,1
1155,6337-1800-2606,400.0,65,F,1,0,1,1
1156,6337-1800-2606,200.0,87,F,1,0,1,1
1157,6337-1800-2606,200.0,110,F,1,0,1,1
1158,6337-1800-4302,720.0,22,F,1,0,1,1
1159,6337-1800-4302,720.0,44,F,1,0,1,1
1160,6337-1800-4302,720.0,87,F,1,0,1,1
1161,6337-1800-4302,720.0,131,F,1,0,1,1
1162,6337-1800-4302,720.0,175,F,1,0,1,1
1164,6337-2000-0400,100.0,22,F,1,0,1,1
1165,6337-2000-0400,100.0,44,F,1,0,1,1
1166,6337-2000-0400,100.0,65,F,1,0,1,1
1167,6337-2000-0400,100.0,131,F,1,0,1,1
1168,6337-2000-0400,100.0,175,F,1,0,1,1
1169,6410-0700-0317,25.0,44,F,1,0,1,1
1170,6410-1100-1605,30.0,22,F,1,0,1,1
1171,6410-1100-1605,30.0,87,F,1,0,1,1
1172,6410-1100-1605,30.0,153,F,1,0,1,1
1173,6410-1100-1905,180.0,22,F,1,0,1,1
1174,6410-1100-1905,120.0,44,F,1,0,1,1
1175,6410-1100-1905,180.0,65,F,1,0,1,1
1176,6410-1100-1905,120.0,87,F,1,0,1,1
1177,6410-1100-1905,120.0,110,F,1,0,1,1
1178,6410-1100-1905,120.0,131,F,1,0,1,1
1179,6410-1100-1905,120.0,153,F,1,0,1,1
1180,6410-1100-1905,120.0,175,F,1,0,1,1
1181,6410-1100-1905,120.0,196,F,1,0,1,1
1182,6410-1100-2006,300.0,22,F,1,0,1,1
1183,6410-1100-2006,160.0,44,F,1,0,1,1
1184,6410-1100-2006,210.0,65,F,1,0,1,1
1185,6410-1100-2006,160.0,87,F,1,0,1,1
1186,6410-1100-2006,160.0,110,F,1,0,1,1
1187,6410-1100-2006,160.0,131,F,1,0,1,1
1188,6410-1100-2006,160.0,153,F,1,0,1,1
1189,6410-1100-2006,160.0,175,F,1,0,1,1
1190,6410-1100-2006,160.0,196,F,1,0,1,1
1191,6410-1502-3303,25.0,22,F,1,0,1,1
1192,6410-1502-3303,25.0,65,F,1,0,1,1
1193,6410-1502-3303,25.0,87,F,1,0,1,1
1194,6410-1502-3303,25.0,131,F,1,0,1,1
1195,6410-1502-3303,25.0,175,F,1,0,1,1
1196,6410-1600-1005,120.0,22,F,1,0,1,1
1197,6410-1600-1005,180.0,44,F,1,0,1,1
1198,6410-1600-1005,180.0,110,F,1,0,1,1
1199,6410-1600-1005,120.0,131,F,1,0,1,1
1200,6410-1600-1100,120.0,22,F,1,0,1,1
1201,6410-1600-1100,180.0,65,F,1,0,1,1
1202,6410-1600-1100,120.0,87,F,1,0,1,1
1203,6410-1600-1100,120.0,153,F,1,0,1,1
1204,6410-1600-1100,180.0,175,F,1,0,1,1
1205,6410-1602-0904,50.0,44,F,1,0,1,1
1206,6410-1602-0904,50.0,65,F,1,0,1,1
1207,6410-1800-1502,750.0,22,F,1,0,1,1
1208,6410-1800-1502,750.0,44,F,1,0,1,1
1209,6410-1800-1502,600.0,65,F,1,0,1,1
1210,6410-1800-1502,600.0,87,F,1,0,1,1
1211,6410-1800-1502,540.0,110,F,1,0,1,1
1212,6410-1800-1502,480.0,131,F,1,0,1,1
1213,6410-1800-1502,400.0,153,F,1,0,1,1
1214,6410-1800-1502,300.0,175,F,1,0,1,1
1215,6410-1800-1502,200.0,196,F,1,0,1,1
1216,6410-1900-1603,80.0,22,F,1,0,1,1
1217,6410-1900-1603,65.0,44,F,1,0,1,1
1218,6410-1900-1603,80.0,65,F,1,0,1,1
1219,6410-1900-1603,80.0,87,F,1,0,1,1
1220,6410-1900-1603,40.0,110,F,1,0,1,1
1221,6410-1900-1603,40.0,131,F,1,0,1,1
1222,6410-1900-1603,40.0,153,F,1,0,1,1
1223,6410-1900-1603,40.0,175,F,1,0,1,1
1224,6410-1900-1603,40.0,196,F,1,0,1,1
1225,6410-1900-1802,30.0,22,F,1,0,1,1
1226,6410-1900-1802,30.0,44,F,1,0,1,1
1227,6410-1900-1803,30.0,22,F,1,0,1,1
1228,6410-1900-1803,30.0,44,F,1,0,1,1
1229,6410-1900-1903,40.0,22,F,1,0,1,1
