idx,id,depth,Iteration,MasterCompTime,PricingCompTime,pricingExact,MasterSolVal,Integer,ArtVars,artvarSUM,SelectedColumns,TotalColumns,IntegerColumns,SchedulesPerOrder,SchedulesSelectedPerOrder,ColumnsNegRedCost,ColumnsChecked
15,29,15,4,0.07876276969909668,2.263596296310425,1,300.0,0,0,0.0,133,364,15,11.030303030303031,4.03030303030303,0,18
16,31,16,1,0.07283735275268555,2.78340220451355,1,304.51022931445794,0,0,0.0,126,335,16,10.151515151515152,3.8181818181818183,17,17
16,31,16,2,0.09275054931640625,2.3468987941741943,1,300.0,0,0,0.0,126,350,16,10.606060606060606,3.8181818181818183,0,17
17,33,17,1,0.09078264236450195,2.5827198028564453,1,336.9179181311455,0,0,0.0,126,328,17,9.93939393939394,3.8181818181818183,16,16
17,33,17,2,0.093780517578125,2.8774631023406982,1,302.52543739571814,0,0,0.0,127,332,17,10.06060606060606,3.8484848484848486,16,16
17,33,17,3,0.09290385246276855,2.4674885272979736,1,300.0,0,0,0.0,122,364,17,11.030303030303031,3.696969696969697,0,16
18,35,18,1,0.07878947257995605,2.8280258178710938,1,375.44546879936024,0,0,0.0,115,349,18,10.575757575757576,3.484848484848485,15,15
18,35,18,2,0.0847475528717041,1.94981050491333,1,300.0,0,0,0.0,108,356,18,10.787878787878787,3.272727272727273,1,15
18,35,18,3,0.05884265899658203,2.0299110412597656,1,300.0,0,0,0.0,106,356,18,10.787878787878787,3.212121212121212,3,15
18,35,18,4,0.06383371353149414,1.9978582859039307,1,300.0000000000001,0,0,0.0,116,363,18,11.0,3.515151515151515,0,15
19,37,19,1,0.07680153846740723,2.3018910884857178,1,64103139.18731443,0,3,0.06410240989159932,126,335,16,10.151515151515152,3.8181818181818183,14,14
19,37,19,2,0.09273576736450195,2.5447957515716553,1,777.9300975011989,0,0,0.0,108,378,19,11.454545454545455,3.272727272727273,14,14
19,37,19,3,0.059808969497680664,1.9048781394958496,1,314.99999999999994,0,0,0.0,111,382,19,11.575757575757576,3.3636363636363638,3,14
19,37,19,4,0.06186532974243164,1.9382433891296387,1,315.00000000000006,0,0,0.0,111,381,19,11.545454545454545,3.3636363636363638,2,14
19,37,19,5,0.05684781074523926,2.059887170791626,1,315.0,0,0,0.0,113,379,19,11.484848484848484,3.4242424242424243,1,14
19,37,19,6,0.031906843185424805,1.931755781173706,1,315.0,0,0,0.0,108,375,19,11.363636363636363,3.272727272727273,1,14
19,37,19,7,0.052864789962768555,1.9069833755493164,1,315.00000000000006,0,0,0.0,106,382,19,11.575757575757576,3.212121212121212,1,14
19,37,19,8,0.03390860557556152,1.902458667755127,1,315.00000000000006,0,0,0.0,108,380,19,11.515151515151516,3.272727272727273,1,14
19,37,19,9,0.08078384399414062,2.215054512023926,1,303.22225807454856,0,0,0.0,116,388,19,11.757575757575758,3.515151515151515,14,14
19,37,19,10,0.0558168888092041,1.9078989028930664,1,299.99999999999994,0,0,0.0,105,390,19,11.818181818181818,3.1818181818181817,0,14
20,39,20,1,0.08577156066894531,2.1840479373931885,1,70625597.57621391,0,1,0.06683968793943917,125,390,18,11.818181818181818,3.787878787878788,13,13
20,39,20,2,0.05884385108947754,2.0175507068634033,1,55309177.39449092,0,1,0.055308679113488135,116,391,19,11.848484848484848,3.515151515151515,13,13
20,39,20,3,0.06282663345336914,2.1542935371398926,1,469.6420019985671,0,0,0.0,106,396,20,12.0,3.212121212121212,13,13
20,39,20,4,0.06881594657897949,2.345254898071289,1,340.65264684554006,0,0,0.0,110,426,20,12.909090909090908,3.3333333333333335,13,13
20,39,20,5,0.07377195358276367,2.4571056365966797,1,312.5110671225481,0,0,0.0,111,435,20,13.181818181818182,3.3636363636363638,13,13
20,39,20,6,0.05810189247131348,1.7283201217651367,1,300.0,0,0,0.0,104,439,20,13.303030303030303,3.1515151515151514,0,13
21,41,21,1,0.05283331871032715,2.1549415588378906,1,775.0222831676382,0,0,0.0,86,393,21,11.909090909090908,2.606060606060606,12,12
21,41,21,2,0.0508878231048584,2.0092408657073975,1,617.4636174636174,0,0,0.0,87,419,21,12.696969696969697,2.6363636363636362,12,12
21,41,21,3,0.057845354080200195,1.9665751457214355,1,555.6361696452396,0,0,0.0,85,443,21,13.424242424242424,2.5757575757575757,12,12
21,41,21,4,0.060837745666503906,1.9617607593536377,1,346.3754538651293,0,0,0.0,95,457,21,13.848484848484848,2.878787878787879,12,12
21,41,21,5,0.06780219078063965,1.8798317909240723,1,339.28182807399344,0,0,0.0,103,466,21,14.121212121212121,3.121212121212121,12,12
21,41,21,6,0.06084942817687988,1.9910426139831543,1,328.0417919765141,0,0,0.0,101,468,21,14.181818181818182,3.0606060606060606,12,12
21,41,21,7,0.06183314323425293,1.6198811531066895,1,315.0,0,0,0.0,95,473,21,14.333333333333334,2.878787878787879,2,12
21,41,21,8,0.05687379837036133,1.876986026763916,1,303.98718975180145,0,0,0.0,100,486,21,14.727272727272727,3.0303030303030303,12,12
21,41,21,9,0.0648200511932373,2.053375244140625,1,301.26984126984115,0,0,0.0,94,503,21,15.242424242424242,2.8484848484848486,11,12
21,41,21,10,0.06685352325439453,1.6636881828308105,1,300.0,0,0,0.0,99,464,21,14.06060606060606,3.0,0,12
22,43,22,1,0.052886009216308594,1.9524381160736084,1,419.7883597883598,0,0,0.0,84,448,22,13.575757575757576,2.5454545454545454,11,11
22,43,22,2,0.03789782524108887,1.801262378692627,1,397.43119266055044,0,0,0.0,82,462,22,14.0,2.484848484848485,11,11
22,43,22,3,0.045883893966674805,1.8390100002288818,1,371.8428355810896,0,0,0.0,86,481,22,14.575757575757576,2.606060606060606,11,11
22,43,22,4,0.0618588924407959,1.7227697372436523,1,326.5511811023622,0,0,0.0,89,446,22,13.515151515151516,2.696969696969697,11,11
22,43,22,5,0.06981277465820312,1.7274787425994873,1,322.2916666666667,0,0,0.0,92,470,22,14.242424242424242,2.787878787878788,11,11
22,43,22,6,0.0578608512878418,1.4740946292877197,1,320.0,0,0,0.0,86,516,22,15.636363636363637,2.606060606060606,3,11
22,43,22,7,0.04587888717651367,1.4680676460266113,1,320.0,0,0,0.0,85,514,22,15.575757575757576,2.5757575757575757,2,11
22,43,22,8,0.0438840389251709,1.4981968402862549,1,320.0,0,0,0.0,85,521,22,15.787878787878787,2.5757575757575757,1,11
22,43,22,9,0.02989363670349121,1.484199047088623,1,320.0,0,0,0.0,84,521,22,15.787878787878787,2.5454545454545454,1,11
22,43,22,10,0.04188799858093262,1.6860718727111816,1,311.36283185840705,0,0,0.0,93,520,22,15.757575757575758,2.8181818181818183,6,11
22,43,22,11,0.06482911109924316,1.8203563690185547,1,308.1167257132202,0,0,0.0,96,515,22,15.606060606060606,2.909090909090909,11,11
22,43,22,12,0.0598139762878418,1.47938871383667,1,299.9999999999999,0,0,0.0,85,519,22,15.727272727272727,2.5757575757575757,0,11
23,45,23,1,0.045903921127319336,1.602541208267212,1,175889962.54365033,0,1,0.17588970518080327,85,491,22,14.878787878787879,2.5757575757575757,10,10
23,45,23,2,0.05288243293762207,1.6237566471099854,1,169760102.07423586,0,1,0.169759825327511,88,488,22,14.787878787878787,2.6666666666666665,10,10
23,45,23,3,0.04388284683227539,1.3751285076141357,1,166666926.66666663,0,1,0.16666666666666663,85,499,22,15.121212121212121,2.5757575757575757,3,10
23,45,23,4,0.031914710998535156,1.423168420791626,1,166666926.66666675,0,1,0.16666666666666674,90,509,22,15.424242424242424,2.727272727272727,3,10
23,45,23,5,0.056845664978027344,1.59244704246521,1,156985002.8958825,0,1,0.15698469958950112,94,516,22,15.636363636363637,2.8484848484848486,10,10
23,45,23,6,0.043882131576538086,1.6795275211334229,1,151679902.31716338,0,1,0.15167958656330738,96,525,22,15.909090909090908,2.909090909090909,10,10
23,45,23,7,0.05386209487915039,1.355574131011963,1,105264199.99999987,0,2,0.10526315789473673,81,532,21,16.12121212121212,2.4545454545454546,3,10
23,45,23,8,0.05584979057312012,1.6467740535736084,1,96325852.74081264,0,2,0.09632505272588143,106,551,21,16.696969696969695,3.212121212121212,10,10
23,45,23,9,0.050858497619628906,1.3510770797729492,1,800.0000000000001,0,0,0.0,72,545,23,16.515151515151516,2.1818181818181817,3,10
23,45,23,10,0.05186581611633301,1.7538914680480957,1,665.0684219643167,0,0,0.0,79,554,23,16.78787878787879,2.393939393939394,10,10
23,45,23,11,0.04088091850280762,1.6297357082366943,1,664.3720930232558,0,0,0.0,80,560,23,16.96969696969697,2.4242424242424243,10,10
23,45,23,12,0.04291582107543945,1.7731921672821045,1,604.7087378640778,0,0,0.0,78,570,23,17.272727272727273,2.3636363636363638,10,10
23,45,23,13,0.033908843994140625,1.7953755855560303,1,591.0550736332458,0,0,0.0,79,579,23,17.545454545454547,2.393939393939394,10,10
23,45,23,14,0.04786539077758789,1.3643507957458496,1,585.0,0,0,0.0,71,585,23,17.727272727272727,2.1515151515151514,3,10
23,45,23,15,0.030916213989257812,1.760427474975586,1,585.0,0,0,0.0,66,586,23,17.757575757575758,2.0,10,10
23,45,23,16,0.04291224479675293,1.6561546325683594,1,585.0,0,0,0.0,70,594,23,18.0,2.121212121212121,3,10
23,45,23,17,0.04086470603942871,1.3533909320831299,1,585.0,0,0,0.0,72,583,23,17.666666666666668,2.1818181818181817,3,10
23,45,23,18,0.028922319412231445,1.635483741760254,1,585.0,0,0,0.0,72,583,23,17.666666666666668,2.1818181818181817,10,10
23,45,23,19,0.03191351890563965,1.597367286682129,1,585.0,0,0,0.0,67,580,23,17.575757575757574,2.0303030303030303,10,10
23,45,23,20,0.0508577823638916,1.6903588771820068,1,541.0650887573964,0,0,0.0,78,611,23,18.515151515151516,2.3636363636363638,10,10
23,45,23,21,0.04186296463012695,1.3666062355041504,1,540.0,0,0,0.0,72,623,23,18.87878787878788,2.1818181818181817,3,10
23,45,23,22,0.0488431453704834,1.3725242614746094,1,540.0,0,0,0.0,79,623,23,18.87878787878788,2.393939393939394,3,10
23,45,23,23,0.034909725189208984,1.367314100265503,1,480.0,0,0,0.0,62,610,23,18.484848484848484,1.878787878787879,3,10
23,45,23,24,0.02794027328491211,1.3822989463806152,1,480.0000000000001,0,0,0.0,62,610,23,18.484848484848484,1.878787878787879,3,10
23,45,23,25,0.05383014678955078,1.644728422164917,1,451.207729468599,0,0,0.0,77,623,23,18.87878787878788,2.3333333333333335,10,10
23,45,23,26,0.047872066497802734,1.4586994647979736,1,444.70588235294116,0,0,0.0,78,652,23,19.757575757575758,2.3636363636363638,3,10
23,45,23,27,0.0458531379699707,1.369455337524414,1,444.7058823529412,0,0,0.0,74,643,23,19.484848484848484,2.242424242424242,3,10
23,45,23,28,0.05086255073547363,1.6432390213012695,1,409.2307692307692,0,0,0.0,80,632,23,19.151515151515152,2.4242424242424243,10,10
23,45,23,29,0.0618596076965332,2.1302928924560547,1,373.4579439252338,0,0,0.0,75,634,23,19.21212121212121,2.272727272727273,10,10
23,45,23,30,0.0588681697845459,1.7367608547210693,1,363.7273511647972,0,0,0.0,77,645,23,19.545454545454547,2.3333333333333335,9,10
23,45,23,31,0.034906625747680664,1.5313551425933838,1,360.0,0,0,0.0,48,622,23,18.848484848484848,1.4545454545454546,5,10
23,45,23,32,0.04790067672729492,1.3714213371276855,1,360.0,0,0,0.0,59,675,23,20.454545454545453,1.7878787878787878,1,10
23,45,23,33,0.045881032943725586,1.4566442966461182,1,359.9999999999999,0,0,0.0,60,681,23,20.636363636363637,1.8181818181818181,1,10
23,45,23,34,0.03694629669189453,1.3782103061676025,1,360.0,0,0,0.0,57,675,23,20.454545454545453,1.7272727272727273,1,10
23,45,23,35,0.024933338165283203,1.5191726684570312,1,359.99999999999994,0,0,0.0,57,675,23,20.454545454545453,1.7272727272727273,1,10
23,45,23,36,0.04388427734375,1.447821855545044,1,360.0,0,0,0.0,57,674,23,20.424242424242426,1.7272727272727273,1,10
23,45,23,37,0.03789114952087402,1.392697811126709,1,360.0,0,0,0.0,56,674,23,20.424242424242426,1.696969696969697,2,10
23,45,23,38,0.03890872001647949,1.3789260387420654,1,360.0,0,0,0.0,59,675,23,20.454545454545453,1.7878787878787878,2,10
23,45,23,39,0.03889632225036621,1.4292583465576172,1,360.0,0,0,0.0,50,622,23,18.848484848484848,1.5151515151515151,2,10
23,45,23,40,0.03787994384765625,1.3780014514923096,1,360.0,0,0,0.0,59,687,23,20.818181818181817,1.7878787878787878,2,10
23,45,23,41,0.039896249771118164,1.4056971073150635,1,360.0,0,0,0.0,57,678,23,20.545454545454547,1.7272727272727273,2,10
23,45,23,42,0.03889155387878418,1.3985211849212646,1,360.0,0,0,0.0,60,675,23,20.454545454545453,1.8181818181818181,2,10
23,45,23,43,0.049834489822387695,1.4344830513000488,1,360.0,0,0,0.0,60,686,23,20.78787878787879,1.8181818181818181,2,10
23,45,23,44,0.046875715255737305,1.4212982654571533,1,360.00000000000006,0,0,0.0,58,667,24,20.21212121212121,1.7575757575757576,2,10
23,45,23,45,0.04787850379943848,1.4407005310058594,1,360.00000000000006,0,0,0.0,60,679,23,20.575757575757574,1.8181818181818181,0,10
24,47,24,1,0.03490638732910156,1.3150973320007324,1,359.99999999999994,0,0,0.0,53,608,24,18.424242424242426,1.606060606060606,0,9
25,49,25,1,0.039893150329589844,1.2905869483947754,1,30155997.412451252,0,1,0.024319066147859836,91,539,22,16.333333333333332,2.757575757575758,8,8
25,49,25,2,0.035944223403930664,1.2921569347381592,1,20000386.400000017,0,1,0.020000000000000018,69,550,24,16.666666666666668,2.090909090909091,8,8
25,49,25,3,0.030923843383789062,1.2849054336547852,1,18587745.130111586,0,1,0.0185873605947956,72,556,24,16.848484848484848,2.1818181818181817,8,8
25,49,25,4,0.03189992904663086,1.1092827320098877,1,360.0,0,0,0.0,37,518,29,15.696969696969697,1.121212121212121,1,8
25,49,25,5,0.032906532287597656,1.1100294589996338,1,360.0,0,0,0.0,39,517,28,15.666666666666666,1.1818181818181819,1,8
25,49,25,6,0.02894902229309082,1.1348259449005127,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,2,8
25,49,25,7,0.03191995620727539,1.2232561111450195,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,8,0.02593827247619629,1.108699083328247,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,9,0.024921894073486328,1.1565601825714111,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,10,0.028934717178344727,1.1005744934082031,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,2,8
25,49,25,11,0.02493453025817871,1.1245031356811523,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,12,0.024934053421020508,1.116015911102295,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,13,0.02889418601989746,1.132239818572998,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,14,0.028928279876708984,1.1473417282104492,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,15,0.029896020889282227,1.174912452697754,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,16,0.028898239135742188,1.1686270236968994,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,17,0.029927730560302734,1.1056110858917236,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,18,0.024818897247314453,1.1072306632995605,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,19,0.027958154678344727,1.1235764026641846,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,20,0.025937557220458984,1.120995044708252,1,360.0,0,0,0.0,38,518,28,15.696969696969697,1.1515151515151516,1,8
25,49,25,21,0.027925491333007812,1.0934224128723145,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,22,0.02593064308166504,1.088207721710205,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,23,0.02593064308166504,1.0877463817596436,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,1,8
25,49,25,24,0.02692723274230957,1.1439414024353027,1,360.0,0,0,0.0,37,513,29,15.545454545454545,1.121212121212121,0,8
26,51,26,1,0.022938251495361328,1.0242865085601807,1,360.0,0,0,0.0,37,450,29,13.636363636363637,1.121212121212121,0,7
27,53,27,1,0.021941184997558594,0.9215743541717529,1,360.0,0,0,0.0,37,383,29,11.606060606060606,1.121212121212121,0,6
28,55,28,1,0.021940946578979492,0.8188138008117676,1,360.0,0,0,0.0,37,300,29,9.090909090909092,1.121212121212121,0,5
29,57,29,1,0.026928186416625977,0.6923427581787109,1,360.0,0,0,0.0,37,253,29,7.666666666666667,1.121212121212121,0,4
30,59,30,1,0.03760051727294922,0.6083834171295166,1,340000357.6,0,3,0.33999999999999997,45,208,27,6.303030303030303,1.3636363636363635,3,3
30,59,30,2,0.02692699432373047,0.6903064250946045,1,340000357.6,0,3,0.33999999999999997,45,208,27,6.303030303030303,1.3636363636363635,3,3
30,59,30,3,0.02695441246032715,0.6891646385192871,1,333333693.3333334,0,3,0.33333333333333337,44,210,27,6.363636363636363,1.3333333333333333,3,3
30,59,30,4,0.02976393699645996,0.678184986114502,1,333333693.3333334,0,3,0.33333333333333337,44,210,27,6.363636363636363,1.3333333333333333,3,3
30,59,30,5,0.02892327308654785,0.6952016353607178,1,324561738.2456144,0,6,0.3245614035087723,56,231,24,7.0,1.696969696969697,3,3
30,59,30,6,0.02988743782043457,0.6851687431335449,1,320000336.0000003,0,5,0.3200000000000003,53,232,25,7.03030303030303,1.606060606060606,3,3
30,59,30,7,0.02995133399963379,0.6778285503387451,1,272727614.5454546,0,6,0.2727272727272728,58,235,24,7.121212121212121,1.7575757575757576,3,3
30,59,30,8,0.030925750732421875,0.7012743949890137,1,187500345.0,0,3,0.1875,46,245,27,7.424242424242424,1.393939393939394,3,3
30,59,30,9,0.02989053726196289,0.6911823749542236,1,360.0,0,0,0.0,36,225,30,6.818181818181818,1.0909090909090908,3,3
30,59,30,10,0.027939319610595703,0.6452574729919434,1,360.0,0,0,0.0,36,225,30,6.818181818181818,1.0909090909090908,0,3
31,61,31,1,0.023935556411743164,0.4698460102081299,1,360.0,1,0,0.0,33,150,33,4.545454545454546,1.0,0,2
