idx,id,depth,Explored,Pruned,Fathomed,Objective,TotalSchedules,IntegerSchedules,SchedulesPerOrder,SchedulesOptimalPerOrder,Integer,CGIterations,MasterCompTime,PricingCompTime
0.0,0,0,1,0,0,360.0,533.0,1.0,13.0,4.609756097560975,0,23.0,2.846545457839966,360.68449807167053
1.0,1,1,1,0,0,360.0,532.0,1.0,12.975609756097562,4.609756097560975,0,1.0,0.040418386459350586,0.0
,2,1,0,0,0,,,,,,False,,,
2.0,3,2,1,0,0,360.0,519.0,2.0,12.658536585365853,4.2926829268292686,0,1.0,0.046878814697265625,0.0
,4,2,0,0,0,,,,,,False,,,
3.0,5,3,1,0,0,360.0,507.0,3.0,12.365853658536585,4.121951219512195,0,1.0,0.04688906669616699,0.0
,6,3,0,0,0,,,,,,False,,,
4.0,7,4,1,0,0,360.0,510.0,4.0,12.439024390243903,4.024390243902439,0,1.0,0.07820534706115723,0.0
,8,4,0,0,0,,,,,,False,,,
5.0,9,5,1,0,0,360.0,495.0,5.0,12.073170731707316,3.902439024390244,0,1.0,0.0728304386138916,0.0
,10,5,0,0,0,,,,,,False,,,
6.0,11,6,1,0,0,360.0,484.0,6.0,11.804878048780488,3.731707317073171,0,1.0,0.07617664337158203,0.0
,12,6,0,0,0,,,,,,False,,,
7.0,13,7,1,0,0,360.0,478.0,7.0,11.658536585365853,3.731707317073171,0,1.0,0.11016368865966797,0.0
,14,7,0,0,0,,,,,,False,,,
8.0,15,8,1,0,0,360.0,476.0,8.0,11.609756097560975,3.731707317073171,0,1.0,0.11313843727111816,0.0
,16,8,0,0,0,,,,,,False,,,
9.0,17,9,1,0,0,360.0,456.0,9.0,11.121951219512194,3.5121951219512195,0,1.0,0.10978865623474121,0.0
,18,9,0,0,0,,,,,,False,,,
10.0,19,10,1,0,0,360.0,451.0,10.0,11.0,3.341463414634146,0,1.0,0.0890049934387207,0.0
,20,10,0,0,0,,,,,,False,,,
11.0,21,11,1,0,0,360.00000000000006,490.0,12.0,11.951219512195122,3.4878048780487805,0,2.0,0.5463211536407471,18.549560070037842
,22,11,0,0,0,,,,,,False,,,
12.0,23,12,1,0,0,360.0,481.0,12.0,11.731707317073171,3.4878048780487805,0,1.0,0.09715008735656738,0.0
,24,12,0,0,0,,,,,,False,,,
13.0,25,13,1,0,0,360.0,459.0,13.0,11.195121951219512,3.341463414634146,0,1.0,0.12558960914611816,0.0
,26,13,0,0,0,,,,,,False,,,
14.0,27,14,1,0,0,359.99999999999994,450.0,14.0,10.975609756097562,3.2439024390243905,0,1.0,0.11330151557922363,0.0
,28,14,0,0,0,,,,,,False,,,
15.0,29,15,1,0,0,360.0,471.0,16.0,11.487804878048781,3.1219512195121952,0,3.0,0.7476551532745361,31.56490397453308
,30,15,0,0,0,,,,,,False,,,
16.0,31,16,1,0,0,360.0,466.0,16.0,11.365853658536585,3.1219512195121952,0,1.0,0.09369277954101562,0.0
,32,16,0,0,0,,,,,,False,,,
17.0,33,17,1,0,0,359.99999999999994,429.0,17.0,10.463414634146341,2.7560975609756095,0,1.0,0.13733482360839844,0.0
,34,17,0,0,0,,,,,,False,,,
18.0,35,18,1,0,0,360.0,437.0,19.0,10.658536585365853,2.8536585365853657,0,2.0,0.49697256088256836,13.340397357940674
,36,18,0,0,0,,,,,,False,,,
19.0,37,19,1,0,0,360.00000000000006,430.0,19.0,10.487804878048781,2.8536585365853657,0,1.0,0.09863471984863281,0.0
,38,19,0,0,0,,,,,,False,,,
20.0,39,20,1,0,0,360.0,425.0,20.0,10.365853658536585,2.707317073170732,0,1.0,0.11060714721679688,0.0
,40,20,0,0,0,,,,,,False,,,
21.0,41,21,1,0,0,360.0,441.0,21.0,10.75609756097561,2.926829268292683,0,5.0,1.3757007122039795,46.16968393325806
,42,21,0,0,0,,,,,,False,,,
